"name","essround","edition","proddate","idno","cntry","dweight","pspwght","pweight","anweight","prob","stratum","psu","stflife"
"ESS6e02_6",6,"2.6","23.11.2023",317,"BG",1.3389266,1.4731915,0.28085256,0.4137496,,,,4
"ESS6e02_6",6,"2.6","23.11.2023",318,"BG",0.89261776,1.9414195,0.28085256,0.5452526,,,,4
"ESS6e02_6",6,"2.6","23.11.2023",321,"BG",1.1674596,0.98902506,0.28085256,0.27777022,,,,6
"ESS6e02_6",6,"2.6","23.11.2023",322,"BG",1.7511894,1.8059515,0.28085256,0.5072061,,,,7
"ESS6e02_6",6,"2.6","23.11.2023",323,"BG",0.5837298,0.40505996,0.28085256,0.113762125,,,,5
"ESS6e02_6",6,"2.6","23.11.2023",324,"BG",1.1674596,0.8101199,0.28085256,0.22752425,,,,7
"ESS6e02_6",6,"2.6","23.11.2023",325,"BG",1.7511894,1.2151799,0.28085256,0.3412864,,,,8
"ESS6e02_6",6,"2.6","23.11.2023",326,"BG",0.5837298,0.60198385,0.28085256,0.16906871,,,,4
"ESS6e02_6",6,"2.6","23.11.2023",327,"BG",0.5837298,0.5625275,0.28085256,0.15798728,,,,3
"ESS6e02_6",6,"2.6","23.11.2023",328,"BG",1.1674596,0.85261726,0.28085256,0.23945974,,,,5
"ESS6e02_6",6,"2.6","23.11.2023",333,"BG",0.40372205,0.67880857,0.28085256,0.19064513,,,,5
"ESS6e02_6",6,"2.6","23.11.2023",334,"BG",2.8260543,1.9610468,0.28085256,0.55076504,,,,1
"ESS6e02_6",6,"2.6","23.11.2023",335,"BG",1.2111661,1.3326194,0.28085256,0.37426957,,,,7
"ESS6e02_6",6,"2.6","23.11.2023",338,"BG",0.40372205,0.38905802,0.28085256,0.10926794,,,,2
"ESS6e02_6",6,"2.6","23.11.2023",342,"BG",0.48534817,0.8160528,0.28085256,0.22919051,,,,8
"ESS6e02_6",6,"2.6","23.11.2023",343,"BG",1.9413927,1.6446702,0.28085256,0.46190983,,,,5
"ESS6e02_6",6,"2.6","23.11.2023",344,"BG",0.48534817,0.41116756,0.28085256,0.11547746,,,,4
"ESS6e02_6",6,"2.6","23.11.2023",345,"BG",0.48534817,0.3367913,0.28085256,0.0945887,,,,8
"ESS6e02_6",6,"2.6","23.11.2023",346,"BG",0.97069633,0.6735826,0.28085256,0.1891774,,,,10
"ESS6e02_6",6,"2.6","23.11.2023",347,"BG",0.97069633,0.70891744,0.28085256,0.19910127,,,,7
"ESS6e02_6",6,"2.6","23.11.2023",348,"BG",1.9413927,2.1360717,0.28085256,0.59992117,,,,9
"ESS6e02_6",6,"2.6","23.11.2023",356,"BG",0.5729354,0.39756957,0.28085256,0.11165843,,,,2
"ESS6e02_6",6,"2.6","23.11.2023",357,"BG",1.1458708,1.9266397,0.28085256,0.5411017,,,,5
"ESS6e02_6",6,"2.6","23.11.2023",361,"BG",1.0462945,1.6139904,0.28085256,0.45329332,,,,3
"ESS6e02_6",6,"2.6","23.11.2023",362,"BG",1.0462945,0.72367144,0.28085256,0.20324497,,,,6
"ESS6e02_6",6,"2.6","23.11.2023",363,"BG",0.6975297,0.5094188,0.28085256,0.14307156,,,,3
"ESS6e02_6",6,"2.6","23.11.2023",364,"BG",0.34876484,0.33609694,0.28085256,0.094393685,,,,3
"ESS6e02_6",6,"2.6","23.11.2023",366,"BG",1.7438241,2.689984,0.28085256,0.75548893,,,,2
"ESS6e02_6",6,"2.6","23.11.2023",367,"BG",1.3950593,0.9652738,0.28085256,0.27109963,,,,1
"ESS6e02_6",6,"2.6","23.11.2023",368,"BG",0.6975297,0.6721939,0.28085256,0.18878737,,,,3
"ESS6e02_6",6,"2.6","23.11.2023",371,"BG",0.7259331,0.6446366,0.28085256,0.18104783,,,,8
"ESS6e02_6",6,"2.6","23.11.2023",372,"BG",1.4518661,1.229963,0.28085256,0.34543824,,,,5
"ESS6e02_6",6,"2.6","23.11.2023",373,"BG",0.7259331,0.5037373,0.28085256,0.1414759,,,,7
"ESS6e02_6",6,"2.6","23.11.2023",374,"BG",1.4518661,1.229963,0.28085256,0.34543824,,,,4
"ESS6e02_6",6,"2.6","23.11.2023",375,"BG",0.7259331,0.80540675,0.28085256,0.22620055,,,,8
"ESS6e02_6",6,"2.6","23.11.2023",376,"BG",0.7259331,0.5037373,0.28085256,0.1414759,,,,0
"ESS6e02_6",6,"2.6","23.11.2023",377,"BG",1.4518661,1.0041859,0.28085256,0.28202817,,,,4
"ESS6e02_6",6,"2.6","23.11.2023",378,"BG",0.7259331,0.5037373,0.28085256,0.1414759,,,,5
"ESS6e02_6",6,"2.6","23.11.2023",381,"BG",0.7186575,0.79072297,0.28085256,0.22207657,,,,5
"ESS6e02_6",6,"2.6","23.11.2023",383,"BG",0.7186575,0.6088179,0.28085256,0.17098805,,,,4
"ESS6e02_6",6,"2.6","23.11.2023",384,"BG",1.7966436,1.8528272,0.28085256,0.52037126,,,,4
"ESS6e02_6",6,"2.6","23.11.2023",386,"BG",0.7186575,0.79072297,0.28085256,0.22207657,,,,4
"ESS6e02_6",6,"2.6","23.11.2023",387,"BG",1.437315,1.5814459,0.28085256,0.44415313,,,,4
"ESS6e02_6",6,"2.6","23.11.2023",388,"BG",0.7186575,0.49706075,0.28085256,0.13960078,,,,5
"ESS6e02_6",6,"2.6","23.11.2023",391,"BG",0.7351949,1.3087951,0.28085256,0.36757845,,,,8
"ESS6e02_6",6,"2.6","23.11.2023",393,"BG",0.7351949,0.6594354,0.28085256,0.18520412,,,,2
"ESS6e02_6",6,"2.6","23.11.2023",395,"BG",1.4703898,1.5002675,0.28085256,0.42135397,,,,5
"ESS6e02_6",6,"2.6","23.11.2023",397,"BG",1.1027924,0.9891531,0.28085256,0.27780616,,,,0
"ESS6e02_6",6,"2.6","23.11.2023",401,"BG",1.0985055,0.8070752,0.28085256,0.22666913,,,,5
"ESS6e02_6",6,"2.6","23.11.2023",402,"BG",1.0985055,0.8070752,0.28085256,0.22666913,,,,5
"ESS6e02_6",6,"2.6","23.11.2023",404,"BG",1.0985055,1.2797023,0.28085256,0.35940766,,,,5
"ESS6e02_6",6,"2.6","23.11.2023",405,"BG",1.0985055,1.1208266,0.28085256,0.31478703,,,,4
"ESS6e02_6",6,"2.6","23.11.2023",406,"BG",0.54925275,0.5604133,0.28085256,0.15739352,,,,6
"ESS6e02_6",6,"2.6","23.11.2023",408,"BG",1.0985055,1.1208266,0.28085256,0.31478703,,,,3
"ESS6e02_6",6,"2.6","23.11.2023",415,"BG",0.515436,0.37869233,0.28085256,0.10635671,,,,8
"ESS6e02_6",6,"2.6","23.11.2023",416,"BG",1.5463079,1.1541595,0.28085256,0.32414865,,,,7
"ESS6e02_6",6,"2.6","23.11.2023",418,"BG",1.030872,0.75738466,0.28085256,0.21271342,,,,7
"ESS6e02_6",6,"2.6","23.11.2023",424,"BG",0.55345285,0.40662342,0.28085256,0.114201225,,,,8
"ESS6e02_6",6,"2.6","23.11.2023",425,"BG",0.55345285,0.40662342,0.28085256,0.114201225,,,,5
"ESS6e02_6",6,"2.6","23.11.2023",427,"BG",1.1069057,0.8559082,0.28085256,0.24038401,,,,0
"ESS6e02_6",6,"2.6","23.11.2023",432,"BG",0.55013275,0.43999258,0.28085256,0.12357304,,,,8
"ESS6e02_6",6,"2.6","23.11.2023",434,"BG",2.200531,1.9737732,0.28085256,0.5543393,,,,3
"ESS6e02_6",6,"2.6","23.11.2023",435,"BG",0.55013275,0.40418416,0.28085256,0.11351615,,,,4
"ESS6e02_6",6,"2.6","23.11.2023",437,"BG",1.1002655,2.5337029,0.28085256,0.7115969,,,,7
"ESS6e02_6",6,"2.6","23.11.2023",438,"BG",0.55013275,0.64623505,0.28085256,0.18149677,,,,5
"ESS6e02_6",6,"2.6","23.11.2023",442,"BG",1.1199547,1.3046895,0.28085256,0.3664254,,,,10
"ESS6e02_6",6,"2.6","23.11.2023",443,"BG",1.1199547,0.86599827,0.28085256,0.24321783,,,,5
"ESS6e02_6",6,"2.6","23.11.2023",444,"BG",1.1199547,2.5790431,0.28085256,0.72433084,,,,0
"ESS6e02_6",6,"2.6","23.11.2023",447,"BG",1.1199547,2.5790431,0.28085256,0.72433084,,,,3
"ESS6e02_6",6,"2.6","23.11.2023",448,"BG",0.55997735,0.5713558,0.28085256,0.16046675,,,,5
"ESS6e02_6",6,"2.6","23.11.2023",451,"BG",0.83632386,0.61444956,0.28085256,0.17256974,,,,0
"ESS6e02_6",6,"2.6","23.11.2023",453,"BG",0.83632386,0.61444956,0.28085256,0.17256974,,,,6
"ESS6e02_6",6,"2.6","23.11.2023",455,"BG",0.41816193,0.30722478,0.28085256,0.08628487,,,,9
"ESS6e02_6",6,"2.6","23.11.2023",457,"BG",0.83632386,0.61244386,0.28085256,0.17200643,,,,3
"ESS6e02_6",6,"2.6","23.11.2023",461,"BG",1.0324599,0.92606807,0.28085256,0.2600886,,,,6
"ESS6e02_6",6,"2.6","23.11.2023",463,"BG",0.5162299,0.52671945,0.28085256,0.1479305,,,,4
"ESS6e02_6",6,"2.6","23.11.2023",465,"BG",1.0324599,0.75855124,0.28085256,0.21304105,,,,2
"ESS6e02_6",6,"2.6","23.11.2023",467,"BG",0.5162299,0.37927562,0.28085256,0.106520526,,,,1
"ESS6e02_6",6,"2.6","23.11.2023",471,"BG",0.45184588,0.40528458,0.28085256,0.11382521,,,,1
"ESS6e02_6",6,"2.6","23.11.2023",474,"BG",0.90369177,1.6087534,0.28085256,0.45182252,,,,1
"ESS6e02_6",6,"2.6","23.11.2023",475,"BG",0.90369177,0.81056917,0.28085256,0.22765042,,,,5
"ESS6e02_6",6,"2.6","23.11.2023",477,"BG",1.8073835,1.3975486,0.28085256,0.39250508,,,,5
"ESS6e02_6",6,"2.6","23.11.2023",478,"BG",0.90369177,0.6987743,0.28085256,0.19625254,,,,7
"ESS6e02_6",6,"2.6","23.11.2023",483,"BG",1.8066126,3.9703743,0.28085256,1.1150898,,,,8
"ESS6e02_6",6,"2.6","23.11.2023",484,"BG",0.45165315,0.3318309,0.28085256,0.09319555,,,,7
"ESS6e02_6",6,"2.6","23.11.2023",486,"BG",1.3549594,1.8905182,0.28085256,0.53095686,,,,7
"ESS6e02_6",6,"2.6","23.11.2023",487,"BG",1.3549594,1.0477142,0.28085256,0.29425323,,,,7
"ESS6e02_6",6,"2.6","23.11.2023",488,"BG",1.3549594,1.2739398,0.28085256,0.35778925,,,,7
"ESS6e02_6",6,"2.6","23.11.2023",491,"BG",0.8936717,1.0497866,0.28085256,0.29483524,,,,8
"ESS6e02_6",6,"2.6","23.11.2023",492,"BG",1.7873434,1.3131665,0.28085256,0.36880615,,,,7
"ESS6e02_6",6,"2.6","23.11.2023",493,"BG",0.8936717,0.8015816,0.28085256,0.22512625,,,,1
"ESS6e02_6",6,"2.6","23.11.2023",494,"BG",0.44683585,0.6234514,0.28085256,0.17509793,,,,7
"ESS6e02_6",6,"2.6","23.11.2023",495,"BG",0.44683585,0.32829162,0.28085256,0.09220154,,,,6
"ESS6e02_6",6,"2.6","23.11.2023",496,"BG",0.8936717,0.8015816,0.28085256,0.22512625,,,,7
"ESS6e02_6",6,"2.6","23.11.2023",497,"BG",0.8936717,0.65658325,0.28085256,0.18440308,,,,7
"ESS6e02_6",6,"2.6","23.11.2023",498,"BG",0.8936717,0.9757876,0.28085256,0.27405244,,,,4
"ESS6e02_6",6,"2.6","23.11.2023",502,"BG",0.57562876,0.6705778,0.28085256,0.1883335,,,,6
"ESS6e02_6",6,"2.6","23.11.2023",503,"BG",1.7268862,1.3353045,0.28085256,0.3750237,,,,5
"ESS6e02_6",6,"2.6","23.11.2023",505,"BG",0.57562876,0.5873252,0.28085256,0.16495179,,,,6
"ESS6e02_6",6,"2.6","23.11.2023",508,"BG",1.1512575,1.1746504,0.28085256,0.32990357,,,,3
"ESS6e02_6",6,"2.6","23.11.2023",511,"BG",0.48220882,1.1104354,0.28085256,0.3118686,,,,6
"ESS6e02_6",6,"2.6","23.11.2023",513,"BG",1.4466264,3.331306,0.28085256,0.9356058,,,,0
"ESS6e02_6",6,"2.6","23.11.2023",516,"BG",0.96441764,1.1234968,0.28085256,0.31553695,,,,5
"ESS6e02_6",6,"2.6","23.11.2023",518,"BG",1.4466264,3.331306,0.28085256,0.9356058,,,,6
"ESS6e02_6",6,"2.6","23.11.2023",521,"BG",1.121761,0.8241611,0.28085256,0.23146775,,,,2
"ESS6e02_6",6,"2.6","23.11.2023",523,"BG",1.121761,0.867395,0.28085256,0.2436101,,,,5
"ESS6e02_6",6,"2.6","23.11.2023",526,"BG",1.121761,0.8241611,0.28085256,0.23146775,,,,2
"ESS6e02_6",6,"2.6","23.11.2023",528,"BG",0.5608805,0.41073543,0.28085256,0.115356095,,,,5
"ESS6e02_6",6,"2.6","23.11.2023",531,"BG",1.2842841,0.9435673,0.28085256,0.2650033,,,,5
"ESS6e02_6",6,"2.6","23.11.2023",533,"BG",0.8561894,0.8049937,0.28085256,0.22608453,,,,8
"ESS6e02_6",6,"2.6","23.11.2023",536,"BG",0.8561894,0.66204333,0.28085256,0.18593656,,,,2
"ESS6e02_6",6,"2.6","23.11.2023",537,"BG",0.8561894,1.0057565,0.28085256,0.28246927,,,,2
"ESS6e02_6",6,"2.6","23.11.2023",538,"BG",1.2842841,0.94085616,0.28085256,0.26424184,,,,5
"ESS6e02_6",6,"2.6","23.11.2023",541,"BG",1.1049803,0.8091823,0.28085256,0.22726092,,,,2
"ESS6e02_6",6,"2.6","23.11.2023",543,"BG",1.1049803,0.8118323,0.28085256,0.22800519,,,,5
"ESS6e02_6",6,"2.6","23.11.2023",544,"BG",0.7366536,0.54983604,0.28085256,0.15442286,,,,7
"ESS6e02_6",6,"2.6","23.11.2023",545,"BG",1.4733073,1.3214875,0.28085256,0.37114316,,,,1
"ESS6e02_6",6,"2.6","23.11.2023",546,"BG",0.7366536,0.569613,0.28085256,0.15997726,,,,5
"ESS6e02_6",6,"2.6","23.11.2023",547,"BG",0.3683268,0.42908174,0.28085256,0.1205087,,,,5
"ESS6e02_6",6,"2.6","23.11.2023",553,"BG",0.71458924,0.5250108,0.28085256,0.14745063,,,,5
"ESS6e02_6",6,"2.6","23.11.2023",555,"BG",1.7864732,1.6796513,0.28085256,0.47173434,,,,2
"ESS6e02_6",6,"2.6","23.11.2023",556,"BG",1.0718838,0.9614296,0.28085256,0.27001995,,,,7
"ESS6e02_6",6,"2.6","23.11.2023",561,"BG",0.4230652,0.43166167,0.28085256,0.121233284,,,,0
"ESS6e02_6",6,"2.6","23.11.2023",562,"BG",0.8461304,0.6198683,0.28085256,0.17409159,,,,5
"ESS6e02_6",6,"2.6","23.11.2023",563,"BG",0.8461304,1.503136,0.28085256,0.4221596,,,,5
"ESS6e02_6",6,"2.6","23.11.2023",564,"BG",0.8461304,0.6198683,0.28085256,0.17409159,,,,7
"ESS6e02_6",6,"2.6","23.11.2023",565,"BG",1.2691956,0.9298024,0.28085256,0.2611374,,,,0
"ESS6e02_6",6,"2.6","23.11.2023",566,"BG",0.4230652,0.30993414,0.28085256,0.087045796,,,,2
"ESS6e02_6",6,"2.6","23.11.2023",567,"BG",1.6922607,3.006272,0.28085256,0.8443192,,,,5
"ESS6e02_6",6,"2.6","23.11.2023",568,"BG",0.8461304,1.503136,0.28085256,0.4221596,,,,0
"ESS6e02_6",6,"2.6","23.11.2023",571,"BG",0.77839506,0.90679014,0.28085256,0.25467432,,,,8
"ESS6e02_6",6,"2.6","23.11.2023",572,"BG",1.5567901,1.3963678,0.28085256,0.39217347,,,,8
"ESS6e02_6",6,"2.6","23.11.2023",573,"BG",0.77839506,0.6981839,0.28085256,0.19608673,,,,5
"ESS6e02_6",6,"2.6","23.11.2023",575,"BG",1.1675925,0.8578337,0.28085256,0.24092478,,,,5
"ESS6e02_6",6,"2.6","23.11.2023",576,"BG",1.5567901,1.8135803,0.28085256,0.50934863,,,,6
"ESS6e02_6",6,"2.6","23.11.2023",577,"BG",0.77839506,0.57188916,0.28085256,0.16061653,,,,4
"ESS6e02_6",6,"2.6","23.11.2023",578,"BG",0.38919753,0.34909195,0.28085256,0.09804337,,,,6
"ESS6e02_6",6,"2.6","23.11.2023",581,"BG",1.5564051,1.1434953,0.28085256,0.32115358,,,,3
"ESS6e02_6",6,"2.6","23.11.2023",582,"BG",0.5188017,0.38006994,0.28085256,0.10674361,,,,7
"ESS6e02_6",6,"2.6","23.11.2023",583,"BG",1.0376034,1.4477246,0.28085256,0.40659714,,,,9
"ESS6e02_6",6,"2.6","23.11.2023",584,"BG",1.5564051,1.2448025,0.28085256,0.34960595,,,,7
"ESS6e02_6",6,"2.6","23.11.2023",586,"BG",1.0376034,0.76233023,0.28085256,0.2141024,,,,5
"ESS6e02_6",6,"2.6","23.11.2023",587,"BG",1.0376034,0.80232066,0.28085256,0.22533381,,,,5
"ESS6e02_6",6,"2.6","23.11.2023",588,"BG",0.5188017,0.40116033,0.28085256,0.112666905,,,,0
"ESS6e02_6",6,"2.6","23.11.2023",591,"BG",1.1691254,1.0486507,0.28085256,0.29451624,,,,5
"ESS6e02_6",6,"2.6","23.11.2023",592,"BG",0.779417,0.8510344,0.28085256,0.23901519,,,,2
"ESS6e02_6",6,"2.6","23.11.2023",593,"BG",1.1691254,0.85895985,0.28085256,0.24124107,,,,7
"ESS6e02_6",6,"2.6","23.11.2023",594,"BG",0.3897085,0.39762717,0.28085256,0.11167461,,,,1
"ESS6e02_6",6,"2.6","23.11.2023",595,"BG",0.3897085,0.6364894,0.28085256,0.17875968,,,,3
"ESS6e02_6",6,"2.6","23.11.2023",596,"BG",0.3897085,0.39762717,0.28085256,0.11167461,,,,4
"ESS6e02_6",6,"2.6","23.11.2023",597,"BG",1.1691254,1.3619708,0.28085256,0.382513,,,,2
"ESS6e02_6",6,"2.6","23.11.2023",598,"BG",1.1691254,2.0812788,0.28085256,0.5845325,,,,4
"ESS6e02_6",6,"2.6","23.11.2023",603,"BG",0.92529255,0.6778618,0.28085256,0.19037922,,,,3
"ESS6e02_6",6,"2.6","23.11.2023",605,"BG",0.46264628,0.472047,0.28085256,0.1325756,,,,2
"ESS6e02_6",6,"2.6","23.11.2023",606,"BG",0.92529255,1.0103139,0.28085256,0.28374922,,,,5
"ESS6e02_6",6,"2.6","23.11.2023",607,"BG",2.3132312,2.6947951,0.28085256,0.7568401,,,,3
"ESS6e02_6",6,"2.6","23.11.2023",608,"BG",0.92529255,0.944094,0.28085256,0.2651512,,,,2
"ESS6e02_6",6,"2.6","23.11.2023",611,"BG",1.1302985,1.234157,0.28085256,0.34661615,,,,2
"ESS6e02_6",6,"2.6","23.11.2023",612,"BG",0.56514925,0.5766328,0.28085256,0.1619488,,,,1
"ESS6e02_6",6,"2.6","23.11.2023",613,"BG",1.1302985,1.234157,0.28085256,0.34661615,,,,2
"ESS6e02_6",6,"2.6","23.11.2023",614,"BG",0.56514925,0.5069124,0.28085256,0.14236765,,,,7
"ESS6e02_6",6,"2.6","23.11.2023",616,"BG",0.56514925,0.5766328,0.28085256,0.1619488,,,,3
"ESS6e02_6",6,"2.6","23.11.2023",617,"BG",1.1302985,1.3167394,0.28085256,0.36980963,,,,5
"ESS6e02_6",6,"2.6","23.11.2023",618,"BG",1.1302985,1.1532656,0.28085256,0.3238976,,,,5
"ESS6e02_6",6,"2.6","23.11.2023",621,"BG",0.8835422,0.6070703,0.28085256,0.17049725,,,,5
"ESS6e02_6",6,"2.6","23.11.2023",622,"BG",1.3253132,0.9912799,0.28085256,0.2784035,,,,5
"ESS6e02_6",6,"2.6","23.11.2023",623,"BG",0.8835422,0.6050887,0.28085256,0.16994071,,,,7
"ESS6e02_6",6,"2.6","23.11.2023",624,"BG",1.7670844,1.2101774,0.28085256,0.33988142,,,,5
"ESS6e02_6",6,"2.6","23.11.2023",625,"BG",0.4417711,0.31945804,0.28085256,0.08972061,,,,5
"ESS6e02_6",6,"2.6","23.11.2023",626,"BG",0.8835422,0.9706222,0.28085256,0.27260172,,,,7
"ESS6e02_6",6,"2.6","23.11.2023",627,"BG",0.8835422,0.6167329,0.28085256,0.17321101,,,,5
"ESS6e02_6",6,"2.6","23.11.2023",628,"BG",1.3253132,0.9912799,0.28085256,0.2784035,,,,7
"ESS6e02_6",6,"2.6","23.11.2023",632,"BG",1.107305,0.75833136,0.28085256,0.2129793,,,,7
"ESS6e02_6",6,"2.6","23.11.2023",633,"BG",0.7382034,0.50555426,0.28085256,0.1419862,,,,10
"ESS6e02_6",6,"2.6","23.11.2023",635,"BG",1.8455085,1.2638856,0.28085256,0.3549655,,,,0
"ESS6e02_6",6,"2.6","23.11.2023",638,"BG",1.107305,0.76081485,0.28085256,0.2136768,,,,2
"ESS6e02_6",6,"2.6","23.11.2023",641,"BG",1.0336822,0.72153413,0.28085256,0.2026447,,,,8
"ESS6e02_6",6,"2.6","23.11.2023",642,"BG",0.5168411,0.45444322,0.28085256,0.12763155,,,,5
"ESS6e02_6",6,"2.6","23.11.2023",643,"BG",1.0336822,0.77315193,0.28085256,0.2171417,,,,7
"ESS6e02_6",6,"2.6","23.11.2023",644,"BG",0.5168411,0.37374344,0.28085256,0.104966804,,,,6
"ESS6e02_6",6,"2.6","23.11.2023",645,"BG",1.5505234,1.0823011,0.28085256,0.30396703,,,,5
"ESS6e02_6",6,"2.6","23.11.2023",646,"BG",1.5505234,3.3391535,0.28085256,0.9378098,,,,7
"ESS6e02_6",6,"2.6","23.11.2023",647,"BG",1.0336822,2.2261024,0.28085256,0.62520653,,,,8
"ESS6e02_6",6,"2.6","23.11.2023",648,"BG",1.0336822,0.71022964,0.28085256,0.1994698,,,,5
"ESS6e02_6",6,"2.6","23.11.2023",652,"BG",0.6636851,0.4560094,0.28085256,0.1280714,,,,5
"ESS6e02_6",6,"2.6","23.11.2023",655,"BG",1.3273702,2.8585787,0.28085256,0.8028391,,,,0
"ESS6e02_6",6,"2.6","23.11.2023",658,"BG",0.9955276,0.7446138,0.28085256,0.2091267,,,,4
"ESS6e02_6",6,"2.6","23.11.2023",662,"BG",0.61927605,0.4254965,0.28085256,0.11950178,,,,7
"ESS6e02_6",6,"2.6","23.11.2023",666,"BG",1.857828,1.3434516,0.28085256,0.37731183,,,,4
"ESS6e02_6",6,"2.6","23.11.2023",671,"BG",1.012968,0.84969956,0.28085256,0.2386403,,,,0
"ESS6e02_6",6,"2.6","23.11.2023",672,"BG",1.012968,0.7576584,0.28085256,0.21279031,,,,5
"ESS6e02_6",6,"2.6","23.11.2023",673,"BG",0.506484,0.34799853,0.28085256,0.09773628,,,,5
"ESS6e02_6",6,"2.6","23.11.2023",675,"BG",0.506484,0.48328334,0.28085256,0.13573135,,,,0
"ESS6e02_6",6,"2.6","23.11.2023",676,"BG",1.5194519,1.2745492,0.28085256,0.3579604,,,,5
"ESS6e02_6",6,"2.6","23.11.2023",678,"BG",1.012968,1.6864163,0.28085256,0.47363433,,,,5
"ESS6e02_6",6,"2.6","23.11.2023",681,"BG",1.0009434,0.6877352,0.28085256,0.19315219,,,,0
"ESS6e02_6",6,"2.6","23.11.2023",683,"BG",1.0009434,0.7486646,0.28085256,0.21026437,,,,0
"ESS6e02_6",6,"2.6","23.11.2023",685,"BG",1.0009434,1.0904762,0.28085256,0.30626303,,,,8
"ESS6e02_6",6,"2.6","23.11.2023",691,"BG",1.1505452,0.831994,0.28085256,0.23366764,,,,0
"ESS6e02_6",6,"2.6","23.11.2023",692,"BG",1.5340602,1.2868031,0.28085256,0.36140195,,,,7
"ESS6e02_6",6,"2.6","23.11.2023",694,"BG",1.1505452,1.2534596,0.28085256,0.3520373,,,,6
"ESS6e02_6",6,"2.6","23.11.2023",695,"BG",0.38351506,0.2635082,0.28085256,0.07400695,,,,0
"ESS6e02_6",6,"2.6","23.11.2023",698,"BG",0.7670301,0.8356397,0.28085256,0.23469155,,,,5
"ESS6e02_6",6,"2.6","23.11.2023",701,"BG",0.46164012,0.5029331,0.28085256,0.14125004,,,,2
"ESS6e02_6",6,"2.6","23.11.2023",702,"BG",1.8465605,1.2646061,0.28085256,0.35516787,,,,10
"ESS6e02_6",6,"2.6","23.11.2023",703,"BG",0.92328024,0.6905757,0.28085256,0.19394995,,,,7
"ESS6e02_6",6,"2.6","23.11.2023",704,"BG",0.46164012,0.31718692,0.28085256,0.089082755,,,,5
"ESS6e02_6",6,"2.6","23.11.2023",705,"BG",1.8465605,1.5489352,0.28085256,0.4350224,,,,6
"ESS6e02_6",6,"2.6","23.11.2023",706,"BG",0.46164012,0.5029331,0.28085256,0.14125004,,,,6
"ESS6e02_6",6,"2.6","23.11.2023",707,"BG",0.92328024,0.7744676,0.28085256,0.2175112,,,,7
"ESS6e02_6",6,"2.6","23.11.2023",708,"BG",0.92328024,1.0142767,0.28085256,0.28486222,,,,7
"ESS6e02_6",6,"2.6","23.11.2023",711,"BG",0.42988637,0.468339,0.28085256,0.1315342,,,,10
"ESS6e02_6",6,"2.6","23.11.2023",713,"BG",0.85977274,0.8203889,0.28085256,0.23040833,,,,1
"ESS6e02_6",6,"2.6","23.11.2023",714,"BG",1.289659,2.1470592,0.28085256,0.6030071,,,,4
"ESS6e02_6",6,"2.6","23.11.2023",715,"BG",1.289659,0.8835619,0.28085256,0.24815062,,,,6
"ESS6e02_6",6,"2.6","23.11.2023",717,"BG",1.289659,2.650582,0.28085256,0.74442273,,,,3
"ESS6e02_6",6,"2.6","23.11.2023",718,"BG",0.42988637,0.41019446,0.28085256,0.11520416,,,,0
"ESS6e02_6",6,"2.6","23.11.2023",722,"BG",1.090575,0.7493198,0.28085256,0.21044838,,,,10
"ESS6e02_6",6,"2.6","23.11.2023",723,"BG",1.090575,1.0406187,0.28085256,0.2922604,,,,0
"ESS6e02_6",6,"2.6","23.11.2023",725,"BG",1.090575,1.0406187,0.28085256,0.2922604,,,,0
"ESS6e02_6",6,"2.6","23.11.2023",726,"BG",0.5452875,0.5203093,0.28085256,0.1461302,,,,0
"ESS6e02_6",6,"2.6","23.11.2023",727,"BG",1.6358624,1.6704134,0.28085256,0.46913987,,,,0
"ESS6e02_6",6,"2.6","23.11.2023",728,"BG",0.5452875,0.3746599,0.28085256,0.10522419,,,,5
"ESS6e02_6",6,"2.6","23.11.2023",731,"BG",0.45470035,0.31139886,0.28085256,0.087457165,,,,7
"ESS6e02_6",6,"2.6","23.11.2023",732,"BG",0.9094007,0.6227977,0.28085256,0.17491433,,,,7
"ESS6e02_6",6,"2.6","23.11.2023",733,"BG",0.9094007,0.99074507,0.28085256,0.2782533,,,,3
"ESS6e02_6",6,"2.6","23.11.2023",734,"BG",0.45470035,0.49537253,0.28085256,0.13912664,,,,3
"ESS6e02_6",6,"2.6","23.11.2023",735,"BG",0.9094007,0.7628251,0.28085256,0.21424137,,,,5
"ESS6e02_6",6,"2.6","23.11.2023",736,"BG",1.8188014,3.0279894,0.28085256,0.85041857,,,,7
"ESS6e02_6",6,"2.6","23.11.2023",737,"BG",1.364101,1.4985439,0.28085256,0.4208699,,,,7
"ESS6e02_6",6,"2.6","23.11.2023",738,"BG",1.364101,1.0202916,0.28085256,0.2865515,,,,5
"ESS6e02_6",6,"2.6","23.11.2023",741,"BG",1.3720796,0.94002926,0.28085256,0.26400962,,,,5
"ESS6e02_6",6,"2.6","23.11.2023",742,"BG",1.7150995,1.6365355,0.28085256,0.45962518,,,,6
"ESS6e02_6",6,"2.6","23.11.2023",743,"BG",1.0290596,1.1211073,0.28085256,0.31486586,,,,2
"ESS6e02_6",6,"2.6","23.11.2023",744,"BG",0.6860398,0.471369,0.28085256,0.1323852,,,,5
"ESS6e02_6",6,"2.6","23.11.2023",745,"BG",1.0290596,0.74414414,0.28085256,0.20899479,,,,7
"ESS6e02_6",6,"2.6","23.11.2023",746,"BG",0.6860398,0.6546142,0.28085256,0.18385008,,,,3
